t,r,m,value
1844,ROW,Sn,0.2
1845,EU27,Zn,0.55
1845,EU27,Ni,0.65
1845,EU27,Sn,0.3
1845,CHN,Zn,0.45
1845,CHN,Ni,0.55
1845,CHN,Sn,0.25
1845,ROW,Zn,0.35
1845,ROW,Ni,0.45
1845,ROW,Sn,0.2
1846,EU27,Zn,0.55
1846,EU27,Ni,0.65
1846,EU27,Sn,0.3
1846,CHN,Zn,0.45
1846,CHN,Ni,0.55
1846,CHN,Sn,0.25
1846,ROW,Zn,0.35
1846,ROW,Ni,0.45
1846,ROW,Sn,0.2
1847,EU27,Zn,0.55
1847,EU27,Ni,0.65
1847,EU27,Sn,0.3
1847,CHN,Zn,0.45
1847,CHN,Ni,0.55
1847,CHN,Sn,0.25
1847,ROW,Zn,0.35
1847,ROW,Ni,0.45
1847,ROW,Sn,0.2
1848,EU27,Zn,0.55
1848,EU27,Ni,0.65
1848,EU27,Sn,0.3
1848,CHN,Zn,0.45
1848,CHN,Ni,0.55
1848,CHN,Sn,0.25
1848,ROW,Zn,0.35
1848,ROW,Ni,0.45
1848,ROW,Sn,0.2
1849,EU27,Zn,0.55
1849,EU27,Ni,0.65
1849,EU27,Sn,0.3
1849,CHN,Zn,0.45
1849,CHN,Ni,0.55
1849,CHN,Sn,0.25
1849,ROW,Zn,0.35
1849,ROW,Ni,0.45
1849,ROW,Sn,0.2
1850,EU27,Zn,0.55
1850,EU27,Ni,0.65
1850,EU27,Sn,0.3
1850,CHN,Zn,0.45
1850,CHN,Ni,0.55
1850,CHN,Sn,0.25
1850,ROW,Zn,0.35
1850,ROW,Ni,0.45
1850,ROW,Sn,0.2
1851,EU27,Zn,0.55
1851,EU27,Ni,0.65
1851,EU27,Sn,0.3
1851,CHN,Zn,0.45
1851,CHN,Ni,0.55
1851,CHN,Sn,0.25
1851,ROW,Zn,0.35
1851,ROW,Ni,0.45
1851,ROW,Sn,0.2
1852,EU27,Zn,0.55
1852,EU27,Ni,0.65
1852,EU27,Sn,0.3
1852,CHN,Zn,0.45
1852,CHN,Ni,0.55
1852,CHN,Sn,0.25
1852,ROW,Zn,0.35
1852,ROW,Ni,0.45
1852,ROW,Sn,0.2
1853,EU27,Zn,0.55
1853,EU27,Ni,0.65
1853,EU27,Sn,0.3
1853,CHN,Zn,0.45
1853,CHN,Ni,0.55
1853,CHN,Sn,0.25
1853,ROW,Zn,0.35
1853,ROW,Ni,0.45
1853,ROW,Sn,0.2
1854,EU27,Zn,0.55
1854,EU27,Ni,0.65
1854,EU27,Sn,0.3
1854,CHN,Zn,0.45
1854,CHN,Ni,0.55
1854,CHN,Sn,0.25
1854,ROW,Zn,0.35
1854,ROW,Ni,0.45
1854,ROW,Sn,0.2
1855,EU27,Zn,0.55
1855,EU27,Ni,0.65
1855,EU27,Sn,0.3
1855,CHN,Zn,0.45
1855,CHN,Ni,0.55
1855,CHN,Sn,0.25
1855,ROW,Zn,0.35
1855,ROW,Ni,0.45
1855,ROW,Sn,0.2
1856,EU27,Zn,0.55
1856,EU27,Ni,0.65
1856,EU27,Sn,0.3
1856,CHN,Zn,0.45
1856,CHN,Ni,0.55
1856,CHN,Sn,0.25
1856,ROW,Zn,0.35
1856,ROW,Ni,0.45
1856,ROW,Sn,0.2
1857,EU27,Zn,0.55
1857,EU27,Ni,0.65
1857,EU27,Sn,0.3
1857,CHN,Zn,0.45
1857,CHN,Ni,0.55
1857,CHN,Sn,0.25
1857,ROW,Zn,0.35
1857,ROW,Ni,0.45
1857,ROW,Sn,0.2
1858,EU27,Zn,0.55
1858,EU27,Ni,0.65
1858,EU27,Sn,0.3
1858,CHN,Zn,0.45
1858,CHN,Ni,0.55
1858,CHN,Sn,0.25
1858,ROW,Zn,0.35
1858,ROW,Ni,0.45
1858,ROW,Sn,0.2
1859,EU27,Zn,0.55
1859,EU27,Ni,0.65
1859,EU27,Sn,0.3
1859,CHN,Zn,0.45
1859,CHN,Ni,0.55
1859,CHN,Sn,0.25
1859,ROW,Zn,0.35
1859,ROW,Ni,0.45
1859,ROW,Sn,0.2
1860,EU27,Zn,0.55
1860,EU27,Ni,0.65
1860,EU27,Sn,0.3
1860,CHN,Zn,0.45
1860,CHN,Ni,0.55
1860,CHN,Sn,0.25
1860,ROW,Zn,0.35
1860,ROW,Ni,0.45
1860,ROW,Sn,0.2
1861,EU27,Zn,0.55
1861,EU27,Ni,0.65
1861,EU27,Sn,0.3
1861,CHN,Zn,0.45
1861,CHN,Ni,0.55
1861,CHN,Sn,0.25
1861,ROW,Zn,0.35
1861,ROW,Ni,0.45
1861,ROW,Sn,0.2
1862,EU27,Zn,0.55
1862,EU27,Ni,0.65
1862,EU27,Sn,0.3
1862,CHN,Zn,0.45
1862,CHN,Ni,0.55
1862,CHN,Sn,0.25
1862,ROW,Zn,0.35
1862,ROW,Ni,0.45
1862,ROW,Sn,0.2
1863,EU27,Zn,0.55
1863,EU27,Ni,0.65
1863,EU27,Sn,0.3
1863,CHN,Zn,0.45
1863,CHN,Ni,0.55
1863,CHN,Sn,0.25
1863,ROW,Zn,0.35
1863,ROW,Ni,0.45
1863,ROW,Sn,0.2
1864,EU27,Zn,0.55
1864,EU27,Ni,0.65
1864,EU27,Sn,0.3
1864,CHN,Zn,0.45
1864,CHN,Ni,0.55
1864,CHN,Sn,0.25
1864,ROW,Zn,0.35
1864,ROW,Ni,0.45
1864,ROW,Sn,0.2
1865,EU27,Zn,0.55
1865,EU27,Ni,0.65
1865,EU27,Sn,0.3
1865,CHN,Zn,0.45
1865,CHN,Ni,0.55
1865,CHN,Sn,0.25
1865,ROW,Zn,0.35
1865,ROW,Ni,0.45
1865,ROW,Sn,0.2
1866,EU27,Zn,0.55
1866,EU27,Ni,0.65
1866,EU27,Sn,0.3
1866,CHN,Zn,0.45
1866,CHN,Ni,0.55
1866,CHN,Sn,0.25
1866,ROW,Zn,0.35
1866,ROW,Ni,0.45
1866,ROW,Sn,0.2
1867,EU27,Zn,0.55
1867,EU27,Ni,0.65
1867,EU27,Sn,0.3
1867,CHN,Zn,0.45
1867,CHN,Ni,0.55
1867,CHN,Sn,0.25
1867,ROW,Zn,0.35
1867,ROW,Ni,0.45
1867,ROW,Sn,0.2
1868,EU27,Zn,0.55
1868,EU27,Ni,0.65
1868,EU27,Sn,0.3
1868,CHN,Zn,0.45
1868,CHN,Ni,0.55
1868,CHN,Sn,0.25
1868,ROW,Zn,0.35
1868,ROW,Ni,0.45
1868,ROW,Sn,0.2
1869,EU27,Zn,0.55
1869,EU27,Ni,0.65
1869,EU27,Sn,0.3
1869,CHN,Zn,0.45
1869,CHN,Ni,0.55
1869,CHN,Sn,0.25
1869,ROW,Zn,0.35
1869,ROW,Ni,0.45
1869,ROW,Sn,0.2
1870,EU27,Zn,0.55
1870,EU27,Ni,0.65
1870,EU27,Sn,0.3
1870,CHN,Zn,0.45
1870,CHN,Ni,0.55
1870,CHN,Sn,0.25
1870,ROW,Zn,0.35
1870,ROW,Ni,0.45
1870,ROW,Sn,0.2
1871,EU27,Zn,0.55
1871,EU27,Ni,0.65
1871,EU27,Sn,0.3
1871,CHN,Zn,0.45
1871,CHN,Ni,0.55
1871,CHN,Sn,0.25
1871,ROW,Zn,0.35
1871,ROW,Ni,0.45
1871,ROW,Sn,0.2
1872,EU27,Zn,0.55
1872,EU27,Ni,0.65
1872,EU27,Sn,0.3
1872,CHN,Zn,0.45
1872,CHN,Ni,0.55
1872,CHN,Sn,0.25
1872,ROW,Zn,0.35
1872,ROW,Ni,0.45
1872,ROW,Sn,0.2
1873,EU27,Zn,0.55
1873,EU27,Ni,0.65
1873,EU27,Sn,0.3
1873,CHN,Zn,0.45
1873,CHN,Ni,0.55
1873,CHN,Sn,0.25
1873,ROW,Zn,0.35
1873,ROW,Ni,0.45
1873,ROW,Sn,0.2
1874,EU27,Zn,0.55
1874,EU27,Ni,0.65
1874,EU27,Sn,0.3
1874,CHN,Zn,0.45
1874,CHN,Ni,0.55
1874,CHN,Sn,0.25
1874,ROW,Zn,0.35
1874,ROW,Ni,0.45
1874,ROW,Sn,0.2
1875,EU27,Zn,0.55
1875,EU27,Ni,0.65
1875,EU27,Sn,0.3
1875,CHN,Zn,0.45
1875,CHN,Ni,0.55
1875,CHN,Sn,0.25
1875,ROW,Zn,0.35
1875,ROW,Ni,0.45
1875,ROW,Sn,0.2
1876,EU27,Zn,0.55
1876,EU27,Ni,0.65
1876,EU27,Sn,0.3
1876,CHN,Zn,0.45
1876,CHN,Ni,0.55
1876,CHN,Sn,0.25
1876,ROW,Zn,0.35
1876,ROW,Ni,0.45
1876,ROW,Sn,0.2
1877,EU27,Zn,0.55
1877,EU27,Ni,0.65
1877,EU27,Sn,0.3
1877,CHN,Zn,0.45
1877,CHN,Ni,0.55
1877,CHN,Sn,0.25
1877,ROW,Zn,0.35
1877,ROW,Ni,0.45
1877,ROW,Sn,0.2
1878,EU27,Zn,0.55
1878,EU27,Ni,0.65
1878,EU27,Sn,0.3
1878,CHN,Zn,0.45
1878,CHN,Ni,0.55
1878,CHN,Sn,0.25
1878,ROW,Zn,0.35
1878,ROW,Ni,0.45
1878,ROW,Sn,0.2
1879,EU27,Zn,0.55
1879,EU27,Ni,0.65
1879,EU27,Sn,0.3
1879,CHN,Zn,0.45
1879,CHN,Ni,0.55
1879,CHN,Sn,0.25
1879,ROW,Zn,0.35
1879,ROW,Ni,0.45
1879,ROW,Sn,0.2
1880,EU27,Zn,0.55
1880,EU27,Ni,0.65
1880,EU27,Sn,0.3
1880,CHN,Zn,0.45
1880,CHN,Ni,0.55
1880,CHN,Sn,0.25
1880,ROW,Zn,0.35
1880,ROW,Ni,0.45
1880,ROW,Sn,0.2
1881,EU27,Zn,0.55
1881,EU27,Ni,0.65
1881,EU27,Sn,0.3
1881,CHN,Zn,0.45
1881,CHN,Ni,0.55
1881,CHN,Sn,0.25
1881,ROW,Zn,0.35
1881,ROW,Ni,0.45
1881,ROW,Sn,0.2
1882,EU27,Zn,0.55
1882,EU27,Ni,0.65
1882,EU27,Sn,0.3
1882,CHN,Zn,0.45
1882,CHN,Ni,0.55
1882,CHN,Sn,0.25
1882,ROW,Zn,0.35
1882,ROW,Ni,0.45
1882,ROW,Sn,0.2
1883,EU27,Zn,0.55
1883,EU27,Ni,0.65
1883,EU27,Sn,0.3
1883,CHN,Zn,0.45
1883,CHN,Ni,0.55
1883,CHN,Sn,0.25
1883,ROW,Zn,0.35
1883,ROW,Ni,0.45
1883,ROW,Sn,0.2
1884,EU27,Zn,0.55
1884,EU27,Ni,0.65
1884,EU27,Sn,0.3
1884,CHN,Zn,0.45
1884,CHN,Ni,0.55
1884,CHN,Sn,0.25
1884,ROW,Zn,0.35
1884,ROW,Ni,0.45
1884,ROW,Sn,0.2
1885,EU27,Zn,0.55
1885,EU27,Ni,0.65
1885,EU27,Sn,0.3
1885,CHN,Zn,0.45
1885,CHN,Ni,0.55
1885,CHN,Sn,0.25
1885,ROW,Zn,0.35
1885,ROW,Ni,0.45
1885,ROW,Sn,0.2
1886,EU27,Zn,0.55
1886,EU27,Ni,0.65
1886,EU27,Sn,0.3
1886,CHN,Zn,0.45
1886,CHN,Ni,0.55
1886,CHN,Sn,0.25
1886,ROW,Zn,0.35
1886,ROW,Ni,0.45
1886,ROW,Sn,0.2
1887,EU27,Zn,0.55
1887,EU27,Ni,0.65
1887,EU27,Sn,0.3
1887,CHN,Zn,0.45
1887,CHN,Ni,0.55
1887,CHN,Sn,0.25
1887,ROW,Zn,0.35
1887,ROW,Ni,0.45
1887,ROW,Sn,0.2
1888,EU27,Zn,0.55
1888,EU27,Ni,0.65
1888,EU27,Sn,0.3
1888,CHN,Zn,0.45
1888,CHN,Ni,0.55
1888,CHN,Sn,0.25
1888,ROW,Zn,0.35
1888,ROW,Ni,0.45
1888,ROW,Sn,0.2
1889,EU27,Zn,0.55
1889,EU27,Ni,0.65
1889,EU27,Sn,0.3
1889,CHN,Zn,0.45
1889,CHN,Ni,0.55
1889,CHN,Sn,0.25
1889,ROW,Zn,0.35
1889,ROW,Ni,0.45
1889,ROW,Sn,0.2
1890,EU27,Zn,0.55
1890,EU27,Ni,0.65
1890,EU27,Sn,0.3
1890,CHN,Zn,0.45
1890,CHN,Ni,0.55
1890,CHN,Sn,0.25
1890,ROW,Zn,0.35
1890,ROW,Ni,0.45
1890,ROW,Sn,0.2
1891,EU27,Zn,0.55
1891,EU27,Ni,0.65
1891,EU27,Sn,0.3
1891,CHN,Zn,0.45
1891,CHN,Ni,0.55
1891,CHN,Sn,0.25
1891,ROW,Zn,0.35
1891,ROW,Ni,0.45
1891,ROW,Sn,0.2
1892,EU27,Zn,0.55
1892,EU27,Ni,0.65
1892,EU27,Sn,0.3
1892,CHN,Zn,0.45
1892,CHN,Ni,0.55
1892,CHN,Sn,0.25
1892,ROW,Zn,0.35
1892,ROW,Ni,0.45
1892,ROW,Sn,0.2
1893,EU27,Zn,0.55
1893,EU27,Ni,0.65
1893,EU27,Sn,0.3
1893,CHN,Zn,0.45
1893,CHN,Ni,0.55
1893,CHN,Sn,0.25
1893,ROW,Zn,0.35
1893,ROW,Ni,0.45
1893,ROW,Sn,0.2
1894,EU27,Zn,0.55
1894,EU27,Ni,0.65
1894,EU27,Sn,0.3
1894,CHN,Zn,0.45
1894,CHN,Ni,0.55
1894,CHN,Sn,0.25
1894,ROW,Zn,0.35
1894,ROW,Ni,0.45
1894,ROW,Sn,0.2
1895,EU27,Zn,0.55
1895,EU27,Ni,0.65
1895,EU27,Sn,0.3
1895,CHN,Zn,0.45
1895,CHN,Ni,0.55
1895,CHN,Sn,0.25
1895,ROW,Zn,0.35
1895,ROW,Ni,0.45
1895,ROW,Sn,0.2
1896,EU27,Zn,0.55
1896,EU27,Ni,0.65
1896,EU27,Sn,0.3
1896,CHN,Zn,0.45
1896,CHN,Ni,0.55
1896,CHN,Sn,0.25
1896,ROW,Zn,0.35
1896,ROW,Ni,0.45
1896,ROW,Sn,0.2
1897,EU27,Zn,0.55
1897,EU27,Ni,0.65
1897,EU27,Sn,0.3
1897,CHN,Zn,0.45
1897,CHN,Ni,0.55
1897,CHN,Sn,0.25
1897,ROW,Zn,0.35
1897,ROW,Ni,0.45
1897,ROW,Sn,0.2
1898,EU27,Zn,0.55
1898,EU27,Ni,0.65
1898,EU27,Sn,0.3
1898,CHN,Zn,0.45
1898,CHN,Ni,0.55
1898,CHN,Sn,0.25
1898,ROW,Zn,0.35
1898,ROW,Ni,0.45
1898,ROW,Sn,0.2
1899,EU27,Zn,0.55
1899,EU27,Ni,0.65
1899,EU27,Sn,0.3
1899,CHN,Zn,0.45
1899,CHN,Ni,0.55
1899,CHN,Sn,0.25
1899,ROW,Zn,0.35
1899,ROW,Ni,0.45
1899,ROW,Sn,0.2
1900,EU27,Zn,0.55
1900,EU27,Ni,0.65
1900,EU27,Sn,0.3
1900,CHN,Zn,0.45
1900,CHN,Ni,0.55
1900,CHN,Sn,0.25
1900,ROW,Zn,0.35
1900,ROW,Ni,0.45
1900,ROW,Sn,0.2
1901,EU27,Zn,0.55
1901,EU27,Ni,0.65
1901,EU27,Sn,0.3
1901,CHN,Zn,0.45
1901,CHN,Ni,0.55
1901,CHN,Sn,0.25
1901,ROW,Zn,0.35
1901,ROW,Ni,0.45
1901,ROW,Sn,0.2
1902,EU27,Zn,0.55
1902,EU27,Ni,0.65
1902,EU27,Sn,0.3
1902,CHN,Zn,0.45
1902,CHN,Ni,0.55
1902,CHN,Sn,0.25
1902,ROW,Zn,0.35
1902,ROW,Ni,0.45
1902,ROW,Sn,0.2
1903,EU27,Zn,0.55
1903,EU27,Ni,0.65
1903,EU27,Sn,0.3
1903,CHN,Zn,0.45
1903,CHN,Ni,0.55
1903,CHN,Sn,0.25
1903,ROW,Zn,0.35
1903,ROW,Ni,0.45
1903,ROW,Sn,0.2
1904,EU27,Zn,0.55
1904,EU27,Ni,0.65
1904,EU27,Sn,0.3
1904,CHN,Zn,0.45
1904,CHN,Ni,0.55
1904,CHN,Sn,0.25
1904,ROW,Zn,0.35
1904,ROW,Ni,0.45
1904,ROW,Sn,0.2
1905,EU27,Zn,0.55
1905,EU27,Ni,0.65
1905,EU27,Sn,0.3
1905,CHN,Zn,0.45
1905,CHN,Ni,0.55
1905,CHN,Sn,0.25
1905,ROW,Zn,0.35
1905,ROW,Ni,0.45
1905,ROW,Sn,0.2
1906,EU27,Zn,0.55
1906,EU27,Ni,0.65
1906,EU27,Sn,0.3
1906,CHN,Zn,0.45
1906,CHN,Ni,0.55
1906,CHN,Sn,0.25
1906,ROW,Zn,0.35
1906,ROW,Ni,0.45
1906,ROW,Sn,0.2
1907,EU27,Zn,0.55
1907,EU27,Ni,0.65
1907,EU27,Sn,0.3
1907,CHN,Zn,0.45
1907,CHN,Ni,0.55
1907,CHN,Sn,0.25
1907,ROW,Zn,0.35
1907,ROW,Ni,0.45
1907,ROW,Sn,0.2
1908,EU27,Zn,0.55
1908,EU27,Ni,0.65
1908,EU27,Sn,0.3
1908,CHN,Zn,0.45
1908,CHN,Ni,0.55
1908,CHN,Sn,0.25
1908,ROW,Zn,0.35
1908,ROW,Ni,0.45
1908,ROW,Sn,0.2
1909,EU27,Zn,0.55
1909,EU27,Ni,0.65
1909,EU27,Sn,0.3
1909,CHN,Zn,0.45
1909,CHN,Ni,0.55
1909,CHN,Sn,0.25
1909,ROW,Zn,0.35
1909,ROW,Ni,0.45
1909,ROW,Sn,0.2
1910,EU27,Zn,0.55
1910,EU27,Ni,0.65
1910,EU27,Sn,0.3
1910,CHN,Zn,0.45
1910,CHN,Ni,0.55
1910,CHN,Sn,0.25
1910,ROW,Zn,0.35
1910,ROW,Ni,0.45
1910,ROW,Sn,0.2
1911,EU27,Zn,0.55
1911,EU27,Ni,0.65
1911,EU27,Sn,0.3
1911,CHN,Zn,0.45
1911,CHN,Ni,0.55
1911,CHN,Sn,0.25
1911,ROW,Zn,0.35
1911,ROW,Ni,0.45
1911,ROW,Sn,0.2
1912,EU27,Zn,0.55
1912,EU27,Ni,0.65
1912,EU27,Sn,0.3
1912,CHN,Zn,0.45
1912,CHN,Ni,0.55
1912,CHN,Sn,0.25
1912,ROW,Zn,0.35
1912,ROW,Ni,0.45
1912,ROW,Sn,0.2
1913,EU27,Zn,0.55
1913,EU27,Ni,0.65
1913,EU27,Sn,0.3
1913,CHN,Zn,0.45
1913,CHN,Ni,0.55
1913,CHN,Sn,0.25
1913,ROW,Zn,0.35
1913,ROW,Ni,0.45
1913,ROW,Sn,0.2
1914,EU27,Zn,0.55
1914,EU27,Ni,0.65
1914,EU27,Sn,0.3
1914,CHN,Zn,0.45
1914,CHN,Ni,0.55
1914,CHN,Sn,0.25
1914,ROW,Zn,0.35
1914,ROW,Ni,0.45
1914,ROW,Sn,0.2
1915,EU27,Zn,0.55
1915,EU27,Ni,0.65
1915,EU27,Sn,0.3
1915,CHN,Zn,0.45
1915,CHN,Ni,0.55
1915,CHN,Sn,0.25
1915,ROW,Zn,0.35
1915,ROW,Ni,0.45
1915,ROW,Sn,0.2
1916,EU27,Zn,0.55
1916,EU27,Ni,0.65
1916,EU27,Sn,0.3
1916,CHN,Zn,0.45
1916,CHN,Ni,0.55
1916,CHN,Sn,0.25
1916,ROW,Zn,0.35
1916,ROW,Ni,0.45
1916,ROW,Sn,0.2
1917,EU27,Zn,0.55
1917,EU27,Ni,0.65
1917,EU27,Sn,0.3
1917,CHN,Zn,0.45
1917,CHN,Ni,0.55
1917,CHN,Sn,0.25
1917,ROW,Zn,0.35
1917,ROW,Ni,0.45
1917,ROW,Sn,0.2
1918,EU27,Zn,0.55
1918,EU27,Ni,0.65
1918,EU27,Sn,0.3
1918,CHN,Zn,0.45
1918,CHN,Ni,0.55
1918,CHN,Sn,0.25
1918,ROW,Zn,0.35
1918,ROW,Ni,0.45
1918,ROW,Sn,0.2
1919,EU27,Zn,0.55
1919,EU27,Ni,0.65
1919,EU27,Sn,0.3
1919,CHN,Zn,0.45
1919,CHN,Ni,0.55
1919,CHN,Sn,0.25
1919,ROW,Zn,0.35
1919,ROW,Ni,0.45
1919,ROW,Sn,0.2
1920,EU27,Zn,0.55
1920,EU27,Ni,0.65
1920,EU27,Sn,0.3
1920,CHN,Zn,0.45
1920,CHN,Ni,0.55
1920,CHN,Sn,0.25
1920,ROW,Zn,0.35
1920,ROW,Ni,0.45
1920,ROW,Sn,0.2
1921,EU27,Zn,0.55
1921,EU27,Ni,0.65
1921,EU27,Sn,0.3
1921,CHN,Zn,0.45
1921,CHN,Ni,0.55
1921,CHN,Sn,0.25
1921,ROW,Zn,0.35
1921,ROW,Ni,0.45
1921,ROW,Sn,0.2
1922,EU27,Zn,0.55
1922,EU27,Ni,0.65
1922,EU27,Sn,0.3
1922,CHN,Zn,0.45
1922,CHN,Ni,0.55
1922,CHN,Sn,0.25
1922,ROW,Zn,0.35
1922,ROW,Ni,0.45
1922,ROW,Sn,0.2
1923,EU27,Zn,0.55
1923,EU27,Ni,0.65
1923,EU27,Sn,0.3
1923,CHN,Zn,0.45
1923,CHN,Ni,0.55
